hotspot_key,segment_id,stop_id,next_stop_id,Direction,detailed_time_period,LSOA21CD,p90_passengers,median_distance_m,assumed_passenger_mass_kg,p90_pmd_tkm_scenario,pmd_rank
135619 -> 135620 | Hazel Grove to Manchester | Evening off-peak,135619 -> 135620,135619,135620,Hazel Grove to Manchester,Evening off-peak,E01005917,22.0,330.2460000000001,68,0.49404801600000015,219.0
135619 -> 135620 | Hazel Grove to Manchester | Night/Early morning off-peak,135619 -> 135620,135619,135620,Hazel Grove to Manchester,Night/Early morning off-peak,E01005917,31.0,330.2460000000001,68,0.6961585680000003,97.0
135619 -> 135620 | Hazel Grove to Manchester | PM interpeak,135619 -> 135620,135619,135620,Hazel Grove to Manchester,PM interpeak,E01005917,20.0,330.2460000000001,68,0.4491345600000001,253.0
135619 -> 135620 | Hazel Grove to Manchester | PM peak,135619 -> 135620,135619,135620,Hazel Grove to Manchester,PM peak,E01005917,24.0,330.2460000000001,68,0.5389614720000001,187.0
135620 -> 134227 | Hazel Grove to Manchester | AM interpeak,135620 -> 134227,135620,134227,Hazel Grove to Manchester,AM interpeak,E01005916,14.0,335.4200000000001,68,0.3193198400000001,397.0
135620 -> 134227 | Hazel Grove to Manchester | AM peak,135620 -> 134227,135620,134227,Hazel Grove to Manchester,AM peak,E01005916,24.0,335.4200000000001,68,0.5474054400000001,179.0
135620 -> 134227 | Hazel Grove to Manchester | Evening off-peak,135620 -> 134227,135620,134227,Hazel Grove to Manchester,Evening off-peak,E01005916,23.0,335.4200000000001,68,0.5245968800000002,197.0
135620 -> 134227 | Hazel Grove to Manchester | Night/Early morning off-peak,135620 -> 134227,135620,134227,Hazel Grove to Manchester,Night/Early morning off-peak,E01005916,31.0,335.4200000000001,68,0.7070653600000002,92.0
135620 -> 134227 | Hazel Grove to Manchester | PM interpeak,135620 -> 134227,135620,134227,Hazel Grove to Manchester,PM interpeak,E01005916,19.0,335.4200000000001,68,0.43336264000000013,269.0
135620 -> 134227 | Hazel Grove to Manchester | PM peak,135620 -> 134227,135620,134227,Hazel Grove to Manchester,PM peak,E01005916,25.0,335.4200000000001,68,0.5702140000000001,166.0
135623 -> 135624 | Hazel Grove to Manchester | AM interpeak,135623 -> 135624,135623,135624,Hazel Grove to Manchester,AM interpeak,E01005798,15.0,230.82900000000018,68,0.23544558000000018,479.0
135623 -> 135624 | Hazel Grove to Manchester | AM peak,135623 -> 135624,135623,135624,Hazel Grove to Manchester,AM peak,E01005798,26.0,230.82900000000018,68,0.4081056720000003,288.0
135623 -> 135624 | Hazel Grove to Manchester | Evening off-peak,135623 -> 135624,135623,135624,Hazel Grove to Manchester,Evening off-peak,E01005798,12.0,230.82900000000018,68,0.18835646400000014,523.0
135623 -> 135624 | Hazel Grove to Manchester | Night/Early morning off-peak,135623 -> 135624,135623,135624,Hazel Grove to Manchester,Night/Early morning off-peak,E01005798,20.9,230.82900000000018,68,0.3280541748000002,388.0
135623 -> 135624 | Hazel Grove to Manchester | PM interpeak,135623 -> 135624,135623,135624,Hazel Grove to Manchester,PM interpeak,E01005798,18.799999999999997,230.82899999999995,68,0.29509179359999993,416.0
135623 -> 135624 | Hazel Grove to Manchester | PM peak,135623 -> 135624,135623,135624,Hazel Grove to Manchester,PM peak,E01005798,19.0,230.82900000000018,68,0.2982310680000002,412.0
135624 -> 135625 | Hazel Grove to Manchester | AM interpeak,135624 -> 135625,135624,135625,Hazel Grove to Manchester,AM interpeak,E01005798,16.0,216.42999999999984,68,0.23547583999999983,478.0
135624 -> 135625 | Hazel Grove to Manchester | AM peak,135624 -> 135625,135624,135625,Hazel Grove to Manchester,AM peak,E01005798,27.0,216.42999999999984,68,0.3973654799999997,301.0
135624 -> 135625 | Hazel Grove to Manchester | Evening off-peak,135624 -> 135625,135624,135625,Hazel Grove to Manchester,Evening off-peak,E01005798,14.0,216.42999999999984,68,0.20604135999999984,513.0
135624 -> 135625 | Hazel Grove to Manchester | Night/Early morning off-peak,135624 -> 135625,135624,135625,Hazel Grove to Manchester,Night/Early morning off-peak,E01005798,21.0,216.42999999999984,68,0.30906203999999976,404.0
135624 -> 135625 | Hazel Grove to Manchester | PM interpeak,135624 -> 135625,135624,135625,Hazel Grove to Manchester,PM interpeak,E01005798,19.799999999999997,216.43100000000004,68,0.2914026984,422.0
135624 -> 135625 | Hazel Grove to Manchester | PM peak,135624 -> 135625,135624,135625,Hazel Grove to Manchester,PM peak,E01005798,18.0,216.42999999999984,68,0.2649103199999998,443.0
135625 -> 135626 | Hazel Grove to Manchester | AM interpeak,135625 -> 135626,135625,135626,Hazel Grove to Manchester,AM interpeak,E01005797,16.599999999999994,188.91700000000037,68,0.2132495096000004,508.0
135625 -> 135626 | Hazel Grove to Manchester | AM peak,135625 -> 135626,135625,135626,Hazel Grove to Manchester,AM peak,E01005797,29.0,188.91700000000037,68,0.3725443240000007,327.0
135625 -> 135626 | Hazel Grove to Manchester | Evening off-peak,135625 -> 135626,135625,135626,Hazel Grove to Manchester,Evening off-peak,E01005797,15.0,188.91700000000037,68,0.19269534000000038,521.0
135625 -> 135626 | Hazel Grove to Manchester | Night/Early morning off-peak,135625 -> 135626,135625,135626,Hazel Grove to Manchester,Night/Early morning off-peak,E01005797,22.9,188.91700000000037,68,0.29418155240000055,419.0
135625 -> 135626 | Hazel Grove to Manchester | PM interpeak,135625 -> 135626,135625,135626,Hazel Grove to Manchester,PM interpeak,E01005797,19.799999999999997,188.91599999999994,68,0.2543565023999999,455.0
135625 -> 135626 | Hazel Grove to Manchester | PM peak,135625 -> 135626,135625,135626,Hazel Grove to Manchester,PM peak,E01005797,19.0,188.91700000000037,68,0.2440807640000005,466.0
135626 -> 134130 | Hazel Grove to Manchester | AM interpeak,135626 -> 134130,135626,134130,Hazel Grove to Manchester,AM interpeak,E01005797,17.0,176.04999999999973,68,0.20351379999999966,516.0
135626 -> 134130 | Hazel Grove to Manchester | AM peak,135626 -> 134130,135626,134130,Hazel Grove to Manchester,AM peak,E01005797,30.0,176.04999999999973,68,0.3591419999999994,346.0
135626 -> 134130 | Hazel Grove to Manchester | Evening off-peak,135626 -> 134130,135626,134130,Hazel Grove to Manchester,Evening off-peak,E01005797,15.0,176.04999999999973,68,0.1795709999999997,532.0
135626 -> 134130 | Hazel Grove to Manchester | Night/Early morning off-peak,135626 -> 134130,135626,134130,Hazel Grove to Manchester,Night/Early morning off-peak,E01005797,24.9,176.04999999999973,68,0.29808785999999954,413.0
135626 -> 134130 | Hazel Grove to Manchester | PM interpeak,135626 -> 134130,135626,134130,Hazel Grove to Manchester,PM interpeak,E01005797,20.0,176.05049999999983,68,0.23942867999999978,473.0
135626 -> 134130 | Hazel Grove to Manchester | PM peak,135626 -> 134130,135626,134130,Hazel Grove to Manchester,PM peak,E01005797,19.0,176.04999999999973,68,0.22745659999999968,489.0
135627 -> 134150 | Hazel Grove to Manchester | AM interpeak,135627 -> 134150,135627,134150,Hazel Grove to Manchester,AM interpeak,E01005838,13.0,175.61300000000006,68,0.15524189200000008,564.0
135627 -> 134150 | Hazel Grove to Manchester | AM peak,135627 -> 134150,135627,134150,Hazel Grove to Manchester,AM peak,E01005838,15.0,175.61300000000006,68,0.17912526000000006,533.0
135627 -> 134150 | Hazel Grove to Manchester | Evening off-peak,135627 -> 134150,135627,134150,Hazel Grove to Manchester,Evening off-peak,E01005838,9.0,175.61300000000006,68,0.10747515600000003,599.0
135627 -> 134150 | Hazel Grove to Manchester | Night/Early morning off-peak,135627 -> 134150,135627,134150,Hazel Grove to Manchester,Night/Early morning off-peak,E01005838,11.0,175.61300000000006,68,0.13135852400000003,577.0
135627 -> 134150 | Hazel Grove to Manchester | PM interpeak,135627 -> 134150,135627,134150,Hazel Grove to Manchester,PM interpeak,E01005838,15.5,175.61300000000006,68,0.18509610200000007,527.0
135627 -> 134150 | Hazel Grove to Manchester | PM peak,135627 -> 134150,135627,134150,Hazel Grove to Manchester,PM peak,E01005838,14.0,175.61300000000006,68,0.16718357600000006,546.0
135628 -> 135629 | Hazel Grove to Manchester | AM interpeak,135628 -> 135629,135628,135629,Hazel Grove to Manchester,AM interpeak,E01005801,15.0,337.1000000000001,68,0.3438420000000001,366.0
135628 -> 135629 | Hazel Grove to Manchester | AM peak,135628 -> 135629,135628,135629,Hazel Grove to Manchester,AM peak,E01005801,22.0,337.10000000000014,68,0.5043016000000001,214.0
135628 -> 135629 | Hazel Grove to Manchester | Evening off-peak,135628 -> 135629,135628,135629,Hazel Grove to Manchester,Evening off-peak,E01005801,11.0,337.10000000000014,68,0.25215080000000006,457.0
135628 -> 135629 | Hazel Grove to Manchester | Night/Early morning off-peak,135628 -> 135629,135628,135629,Hazel Grove to Manchester,Night/Early morning off-peak,E01005801,15.0,337.10000000000014,68,0.34384200000000015,365.0
135628 -> 135629 | Hazel Grove to Manchester | PM interpeak,135628 -> 135629,135628,135629,Hazel Grove to Manchester,PM interpeak,E01005801,17.799999999999997,337.10000000000014,68,0.40802584000000014,289.0
135628 -> 135629 | Hazel Grove to Manchester | PM peak,135628 -> 135629,135628,135629,Hazel Grove to Manchester,PM peak,E01005801,17.0,337.10000000000014,68,0.38968760000000013,308.0
135629 -> 135631 | Hazel Grove to Manchester | AM interpeak,135629 -> 135631,135629,135631,Hazel Grove to Manchester,AM interpeak,E01005801,15.0,350.40749999999986,68,0.35741564999999986,349.0
135629 -> 135631 | Hazel Grove to Manchester | AM peak,135629 -> 135631,135629,135631,Hazel Grove to Manchester,AM peak,E01005801,23.0,350.4069999999997,68,0.5480365479999996,178.0
135629 -> 135631 | Hazel Grove to Manchester | Evening off-peak,135629 -> 135631,135629,135631,Hazel Grove to Manchester,Evening off-peak,E01005801,11.0,350.4069999999997,68,0.2621044359999998,449.0
135629 -> 135631 | Hazel Grove to Manchester | Night/Early morning off-peak,135629 -> 135631,135629,135631,Hazel Grove to Manchester,Night/Early morning off-peak,E01005801,17.0,350.4069999999997,68,0.4050704919999996,294.0
135629 -> 135631 | Hazel Grove to Manchester | PM interpeak,135629 -> 135631,135629,135631,Hazel Grove to Manchester,PM interpeak,E01005801,18.0,350.40749999999986,68,0.4288987799999998,271.0
135629 -> 135631 | Hazel Grove to Manchester | PM peak,135629 -> 135631,135629,135631,Hazel Grove to Manchester,PM peak,E01005801,18.0,350.4069999999997,68,0.4288981679999996,272.0
135630 -> 135628 | Hazel Grove to Manchester | AM interpeak,135630 -> 135628,135630,135628,Hazel Grove to Manchester,AM interpeak,E01005801,15.899999999999999,349.374,68,0.3777431687999999,320.0
135630 -> 135628 | Hazel Grove to Manchester | AM peak,135630 -> 135628,135630,135628,Hazel Grove to Manchester,AM peak,E01005801,22.0,349.374,68,0.522663504,199.0
135630 -> 135628 | Hazel Grove to Manchester | Evening off-peak,135630 -> 135628,135630,135628,Hazel Grove to Manchester,Evening off-peak,E01005801,10.0,349.374,68,0.23757432000000003,474.0
135630 -> 135628 | Hazel Grove to Manchester | Night/Early morning off-peak,135630 -> 135628,135630,135628,Hazel Grove to Manchester,Night/Early morning off-peak,E01005801,13.899999999999999,349.374,68,0.3302283048,385.0
135630 -> 135628 | Hazel Grove to Manchester | PM interpeak,135630 -> 135628,135630,135628,Hazel Grove to Manchester,PM interpeak,E01005801,19.0,349.374,68,0.45139120800000004,251.0
135630 -> 135628 | Hazel Grove to Manchester | PM peak,135630 -> 135628,135630,135628,Hazel Grove to Manchester,PM peak,E01005801,18.0,349.374,68,0.427633776,274.0
135631 -> 135623 | Hazel Grove to Manchester | AM interpeak,135631 -> 135623,135631,135623,Hazel Grove to Manchester,AM interpeak,E01005801,16.0,302.46900000000005,68,0.32908627200000007,387.0
135631 -> 135623 | Hazel Grove to Manchester | AM peak,135631 -> 135623,135631,135623,Hazel Grove to Manchester,AM peak,E01005801,24.0,302.46900000000005,68,0.49362940800000005,221.0
135631 -> 135623 | Hazel Grove to Manchester | Evening off-peak,135631 -> 135623,135631,135623,Hazel Grove to Manchester,Evening off-peak,E01005801,12.0,302.46900000000005,68,0.24681470400000002,463.0
135631 -> 135623 | Hazel Grove to Manchester | Night/Early morning off-peak,135631 -> 135623,135631,135623,Hazel Grove to Manchester,Night/Early morning off-peak,E01005801,17.0,302.46900000000005,68,0.34965416400000005,360.0
135631 -> 135623 | Hazel Grove to Manchester | PM interpeak,135631 -> 135623,135631,135623,Hazel Grove to Manchester,PM interpeak,E01005801,19.0,302.46799999999996,68,0.39078865599999996,307.0
135631 -> 135623 | Hazel Grove to Manchester | PM peak,135631 -> 135623,135631,135623,Hazel Grove to Manchester,PM peak,E01005801,18.0,302.46900000000005,68,0.3702220560000001,331.0
135632 -> 135678 | Manchester to Hazel Grove | AM interpeak,135632 -> 135678,135632,135678,Manchester to Hazel Grove,AM interpeak,E01005866,27.0,333.2330000000002,68,0.6118157880000004,132.0
135632 -> 135678 | Manchester to Hazel Grove | AM peak,135632 -> 135678,135632,135678,Manchester to Hazel Grove,AM peak,E01005866,67.80000000000001,333.2330000000002,68,1.5363374232000009,5.0
135632 -> 135678 | Manchester to Hazel Grove | Evening off-peak,135632 -> 135678,135632,135678,Manchester to Hazel Grove,Evening off-peak,E01005866,15.0,333.2330000000002,68,0.3398976600000002,372.0
135632 -> 135678 | Manchester to Hazel Grove | Night/Early morning off-peak,135632 -> 135678,135632,135678,Manchester to Hazel Grove,Night/Early morning off-peak,E01005866,23.799999999999997,333.2330000000002,68,0.5393042872000002,186.0
135632 -> 135678 | Manchester to Hazel Grove | PM interpeak,135632 -> 135678,135632,135678,Manchester to Hazel Grove,PM interpeak,E01005866,45.0,333.2330000000002,68,1.0196929800000005,30.0
135632 -> 135678 | Manchester to Hazel Grove | PM peak,135632 -> 135678,135632,135678,Manchester to Hazel Grove,PM peak,E01005866,40.0,333.2330000000002,68,0.9063937600000005,48.0
135633 -> 135689 | Manchester to Hazel Grove | AM interpeak,135633 -> 135689,135633,135689,Manchester to Hazel Grove,AM interpeak,E01005836,13.899999999999999,381.52000000000044,68,0.3606127040000004,342.0
135633 -> 135689 | Manchester to Hazel Grove | AM peak,135633 -> 135689,135633,135689,Manchester to Hazel Grove,AM peak,E01005836,15.0,381.52000000000044,68,0.38915040000000045,309.0
135633 -> 135689 | Manchester to Hazel Grove | Evening off-peak,135633 -> 135689,135633,135689,Manchester to Hazel Grove,Evening off-peak,E01005836,4.0,381.52000000000044,68,0.10377344000000012,605.0
135633 -> 135689 | Manchester to Hazel Grove | Night/Early morning off-peak,135633 -> 135689,135633,135689,Manchester to Hazel Grove,Night/Early morning off-peak,E01005836,6.0,381.52000000000044,68,0.15566016000000016,561.0
135633 -> 135689 | Manchester to Hazel Grove | PM interpeak,135633 -> 135689,135633,135689,Manchester to Hazel Grove,PM interpeak,E01005836,17.4,381.52000000000044,68,0.45141446400000046,250.0
135633 -> 135689 | Manchester to Hazel Grove | PM peak,135633 -> 135689,135633,135689,Manchester to Hazel Grove,PM peak,E01005836,6.0,381.52000000000044,68,0.15566016000000016,561.0
135634 -> 135635 | Hazel Grove to Manchester | AM interpeak,135634 -> 135635,135634,135635,Hazel Grove to Manchester,AM interpeak,E01005836,6.0,268.8109999999999,68,0.10967488799999997,596.0
135634 -> 135635 | Hazel Grove to Manchester | AM peak,135634 -> 135635,135634,135635,Hazel Grove to Manchester,AM peak,E01005836,8.0,268.8109999999999,68,0.14623318399999996,567.0
135634 -> 135635 | Hazel Grove to Manchester | Evening off-peak,135634 -> 135635,135634,135635,Hazel Grove to Manchester,Evening off-peak,E01005836,4.0,268.8109999999999,68,0.07311659199999998,622.0
135634 -> 135635 | Hazel Grove to Manchester | Night/Early morning off-peak,135634 -> 135635,135634,135635,Hazel Grove to Manchester,Night/Early morning off-peak,E01005836,5.0,268.8109999999999,68,0.09139573999999998,609.0
135634 -> 135635 | Hazel Grove to Manchester | PM interpeak,135634 -> 135635,135634,135635,Hazel Grove to Manchester,PM interpeak,E01005836,7.0,268.8109999999999,68,0.12795403599999997,581.0
135634 -> 135635 | Hazel Grove to Manchester | PM peak,135634 -> 135635,135634,135635,Hazel Grove to Manchester,PM peak,E01005836,6.0,268.8109999999999,68,0.10967488799999997,596.0
135635 -> 135637 | Hazel Grove to Manchester | AM interpeak,135635 -> 135637,135635,135637,Hazel Grove to Manchester,AM interpeak,E01005840,8.0,203.05500000000006,68,0.11046192000000005,594.0
135635 -> 135637 | Hazel Grove to Manchester | AM peak,135635 -> 135637,135635,135637,Hazel Grove to Manchester,AM peak,E01005840,12.200000000000003,203.05500000000006,68,0.16845442800000007,543.0
135635 -> 135637 | Hazel Grove to Manchester | Evening off-peak,135635 -> 135637,135635,135637,Hazel Grove to Manchester,Evening off-peak,E01005840,6.0,203.05500000000006,68,0.08284644000000002,613.0
135635 -> 135637 | Hazel Grove to Manchester | Night/Early morning off-peak,135635 -> 135637,135635,135637,Hazel Grove to Manchester,Night/Early morning off-peak,E01005840,7.0,203.05500000000006,68,0.09665418000000002,608.0
135635 -> 135637 | Hazel Grove to Manchester | PM interpeak,135635 -> 135637,135635,135637,Hazel Grove to Manchester,PM interpeak,E01005840,10.0,203.05500000000006,68,0.13807740000000004,575.0
135635 -> 135637 | Hazel Grove to Manchester | PM peak,135635 -> 135637,135635,135637,Hazel Grove to Manchester,PM peak,E01005840,9.300000000000004,203.05500000000006,68,0.12841198200000012,580.0
