segment_id,stop_id,next_stop_id,Direction,detailed_time_period,LSOA21CD,stop_name,next_stop_name,observations,median_distance_m,median_passengers,p90_passengers,p90_capacity_utilisation,p90_pmd_tkm,p90_capacity_pct,seated_headroom_p90,total_headroom_p90,hotspot_key
133001 -> 135632,133001,135632,Manchester to Hazel Grove,AM interpeak,E01005869,McVities,Langdale Road,193,252.27700000000004,16.0,25.0,0.25,0.42887090000000005,25.0,48.0,75.0,133001 -> 135632 | Manchester to Hazel Grove | AM interpeak
133001 -> 135632,133001,135632,Manchester to Hazel Grove,AM peak,E01005869,McVities,Langdale Road,108,252.27700000000004,28.0,69.3,0.693,1.1888301348,69.3,3.700000000000003,30.700000000000003,133001 -> 135632 | Manchester to Hazel Grove | AM peak
133001 -> 135632,133001,135632,Manchester to Hazel Grove,Evening off-peak,E01005869,McVities,Langdale Road,145,252.27700000000004,7.0,14.0,0.14,0.240167704,14.000000000000002,59.0,86.0,133001 -> 135632 | Manchester to Hazel Grove | Evening off-peak
133001 -> 135632,133001,135632,Manchester to Hazel Grove,Night/Early morning off-peak,E01005869,McVities,Langdale Road,72,252.27700000000004,14.0,26.0,0.26,0.44602573600000006,26.0,47.0,74.0,133001 -> 135632 | Manchester to Hazel Grove | Night/Early morning off-peak
133001 -> 135632,133001,135632,Manchester to Hazel Grove,PM interpeak,E01005869,McVities,Langdale Road,95,252.27700000000004,28.0,46.60000000000001,0.4660000000000001,0.7994153576000003,46.60000000000001,26.39999999999999,53.39999999999999,133001 -> 135632 | Manchester to Hazel Grove | PM interpeak
133001 -> 135632,133001,135632,Manchester to Hazel Grove,PM peak,E01005869,McVities,Langdale Road,153,252.27700000000004,28.0,40.0,0.4,0.6861934400000002,40.0,33.0,60.0,133001 -> 135632 | Manchester to Hazel Grove | PM peak
133049 -> 135665,133049,135665,Manchester to Hazel Grove,AM interpeak,E01005874,Brentnall Street,Longshut Lane,144,214.71799999999894,16.0,27.0,0.27,0.39422224799999805,27.0,46.0,73.0,133049 -> 135665 | Manchester to Hazel Grove | AM interpeak
133049 -> 135665,133049,135665,Manchester to Hazel Grove,AM peak,E01005874,Brentnall Street,Longshut Lane,102,214.71799999999894,14.0,41.900000000000006,0.41900000000000004,0.611774525599997,41.900000000000006,31.099999999999994,58.099999999999994,133049 -> 135665 | Manchester to Hazel Grove | AM peak
133049 -> 135665,133049,135665,Manchester to Hazel Grove,Evening off-peak,E01005874,Brentnall Street,Longshut Lane,110,214.71799999999894,6.0,11.0,0.11,0.16060906399999922,11.0,62.0,89.0,133049 -> 135665 | Manchester to Hazel Grove | Evening off-peak
133049 -> 135665,133049,135665,Manchester to Hazel Grove,Night/Early morning off-peak,E01005874,Brentnall Street,Longshut Lane,85,214.71799999999894,10.0,15.600000000000009,0.15600000000000008,0.227772854399999,15.600000000000009,57.39999999999999,84.39999999999999,133049 -> 135665 | Manchester to Hazel Grove | Night/Early morning off-peak
133049 -> 135665,133049,135665,Manchester to Hazel Grove,PM interpeak,E01005874,Brentnall Street,Longshut Lane,72,214.71799999999894,17.5,30.0,0.3,0.4380247199999978,30.0,43.0,70.0,133049 -> 135665 | Manchester to Hazel Grove | PM interpeak
133049 -> 135665,133049,135665,Manchester to Hazel Grove,PM peak,E01005874,Brentnall Street,Longshut Lane,109,214.71799999999894,14.0,24.400000000000006,0.24400000000000005,0.3562601055999983,24.400000000000006,48.599999999999994,75.6,133049 -> 135665 | Manchester to Hazel Grove | PM peak
133230 -> 133232,133230,133232,Hazel Grove to Manchester,AM interpeak,E01005866,St Thomas Church,Milwain Drive,191,308.5690000000004,7.0,12.0,0.12,0.25179311999999976,12.0,61.0,88.0,133230 -> 133232 | Hazel Grove to Manchester | AM interpeak
133230 -> 133232,133230,133232,Hazel Grove to Manchester,AM peak,E01005866,St Thomas Church,Milwain Drive,127,308.5699999999997,11.0,21.0,0.21,0.4406379599999996,21.0,52.0,79.0,133230 -> 133232 | Hazel Grove to Manchester | AM peak
133230 -> 133232,133230,133232,Hazel Grove to Manchester,Evening off-peak,E01005866,St Thomas Church,Milwain Drive,119,308.5699999999997,18.0,27.0,0.27,0.5665345199999995,27.0,46.0,73.0,133230 -> 133232 | Hazel Grove to Manchester | Evening off-peak
133230 -> 133232,133230,133232,Hazel Grove to Manchester,Night/Early morning off-peak,E01005866,St Thomas Church,Milwain Drive,82,308.5699999999997,21.0,36.900000000000006,0.36900000000000005,0.7742638439999995,36.900000000000006,36.099999999999994,63.099999999999994,133230 -> 133232 | Hazel Grove to Manchester | Night/Early morning off-peak
133230 -> 133232,133230,133232,Hazel Grove to Manchester,PM interpeak,E01005866,St Thomas Church,Milwain Drive,100,308.5699999999997,11.5,19.10000000000001,0.1910000000000001,0.40077057999999993,19.10000000000001,53.89999999999999,80.89999999999999,133230 -> 133232 | Hazel Grove to Manchester | PM interpeak
133230 -> 133232,133230,133232,Hazel Grove to Manchester,PM peak,E01005866,St Thomas Church,Milwain Drive,143,308.5699999999997,18.0,28.0,0.28,0.5875172799999995,28.000000000000004,45.0,72.0,133230 -> 133232 | Hazel Grove to Manchester | PM peak
133232 -> 133234,133232,133234,Hazel Grove to Manchester,AM interpeak,E01005869,Milwain Drive,McVities,192,236.08100000000013,7.0,12.0,0.12,0.19264209599999935,12.0,61.0,88.0,133232 -> 133234 | Hazel Grove to Manchester | AM interpeak
133232 -> 133234,133232,133234,Hazel Grove to Manchester,AM peak,E01005869,Milwain Drive,McVities,127,236.08100000000013,11.0,19.400000000000006,0.19400000000000006,0.3114380552000003,19.400000000000006,53.599999999999994,80.6,133232 -> 133234 | Hazel Grove to Manchester | AM peak
133232 -> 133234,133232,133234,Hazel Grove to Manchester,Evening off-peak,E01005869,Milwain Drive,McVities,118,236.08100000000013,18.0,27.0,0.27,0.43344471600000023,27.0,46.0,73.0,133232 -> 133234 | Hazel Grove to Manchester | Evening off-peak
133232 -> 133234,133232,133234,Hazel Grove to Manchester,Night/Early morning off-peak,E01005869,Milwain Drive,McVities,82,236.08100000000013,21.5,36.900000000000006,0.36900000000000005,0.5923744452000004,36.900000000000006,36.099999999999994,63.099999999999994,133232 -> 133234 | Hazel Grove to Manchester | Night/Early morning off-peak
133232 -> 133234,133232,133234,Hazel Grove to Manchester,PM interpeak,E01005869,Milwain Drive,McVities,100,236.08100000000013,11.0,20.0,0.2,0.3210701600000002,20.0,53.0,80.0,133232 -> 133234 | Hazel Grove to Manchester | PM interpeak
133232 -> 133234,133232,133234,Hazel Grove to Manchester,PM peak,E01005869,Milwain Drive,McVities,143,236.08100000000013,18.0,27.799999999999997,0.27799999999999997,0.4462875224000002,27.799999999999997,45.2,72.2,133232 -> 133234 | Hazel Grove to Manchester | PM peak
133234 -> 48686,133234,48686,Hazel Grove to Manchester,AM interpeak,E01005869,McVities,Lloyd Road,192,275.3989999999999,7.0,12.0,0.12,0.22472476799999938,12.0,61.0,88.0,133234 -> 48686 | Hazel Grove to Manchester | AM interpeak
133234 -> 48686,133234,48686,Hazel Grove to Manchester,AM peak,E01005869,McVities,Lloyd Road,127,275.39899999999943,11.0,19.0,0.19,0.3558142159999991,19.0,54.0,81.0,133234 -> 48686 | Hazel Grove to Manchester | AM peak
133234 -> 48686,133234,48686,Hazel Grove to Manchester,Evening off-peak,E01005869,McVities,Lloyd Road,118,275.39799999999923,18.0,27.299999999999997,0.27299999999999996,0.5112488471999985,27.299999999999997,45.7,72.7,133234 -> 48686 | Hazel Grove to Manchester | Evening off-peak
133234 -> 48686,133234,48686,Hazel Grove to Manchester,Night/Early morning off-peak,E01005869,McVities,Lloyd Road,82,275.39899999999943,22.0,38.80000000000001,0.3880000000000001,0.7266127215999988,38.80000000000001,34.19999999999999,61.19999999999999,133234 -> 48686 | Hazel Grove to Manchester | Night/Early morning off-peak
133234 -> 48686,133234,48686,Hazel Grove to Manchester,PM interpeak,E01005869,McVities,Lloyd Road,99,275.39899999999943,11.0,20.0,0.2,0.37454127999999903,20.0,53.0,80.0,133234 -> 48686 | Hazel Grove to Manchester | PM interpeak
133234 -> 48686,133234,48686,Hazel Grove to Manchester,PM peak,E01005869,McVities,Lloyd Road,144,275.39899999999943,18.0,27.700000000000017,0.2770000000000002,0.5187402235999995,27.70000000000002,45.29999999999998,72.29999999999998,133234 -> 48686 | Hazel Grove to Manchester | PM peak
133236 -> 133230,133236,133230,Hazel Grove to Manchester,AM interpeak,E01005866,Heaton Moor Road,St Thomas Church,192,271.4540000000002,7.0,12.0,0.12,0.22150727999999995,12.0,61.0,88.0,133236 -> 133230 | Hazel Grove to Manchester | AM interpeak
133236 -> 133230,133236,133230,Hazel Grove to Manchester,AM peak,E01005866,Heaton Moor Road,St Thomas Church,127,271.4539999999997,11.0,22.400000000000006,0.22400000000000006,0.4134787327999997,22.400000000000006,50.599999999999994,77.6,133236 -> 133230 | Hazel Grove to Manchester | AM peak
133236 -> 133230,133236,133230,Hazel Grove to Manchester,Evening off-peak,E01005866,Heaton Moor Road,St Thomas Church,116,271.4539999999997,16.5,26.0,0.26,0.47993067199999956,26.0,47.0,74.0,133236 -> 133230 | Hazel Grove to Manchester | Evening off-peak
133236 -> 133230,133236,133230,Hazel Grove to Manchester,Night/Early morning off-peak,E01005866,Heaton Moor Road,St Thomas Church,82,271.4539999999997,21.0,35.80000000000001,0.3580000000000001,0.6608276175999996,35.80000000000001,37.19999999999999,64.19999999999999,133236 -> 133230 | Hazel Grove to Manchester | Night/Early morning off-peak
133236 -> 133230,133236,133230,Hazel Grove to Manchester,PM interpeak,E01005866,Heaton Moor Road,St Thomas Church,100,271.4539999999997,12.0,19.10000000000001,0.1910000000000001,0.35256445519999985,19.10000000000001,53.89999999999999,80.89999999999999,133236 -> 133230 | Hazel Grove to Manchester | PM interpeak
133236 -> 133230,133236,133230,Hazel Grove to Manchester,PM peak,E01005866,Heaton Moor Road,St Thomas Church,145,271.4539999999997,17.0,27.0,0.27,0.4983895439999996,27.0,46.0,73.0,133236 -> 133230 | Hazel Grove to Manchester | PM peak
134130 -> 135615,134130,135615,Hazel Grove to Manchester,AM interpeak,E01005797,Bramhall Lane,Wellington Grove,145,237.61000000000013,11.0,17.0,0.17,0.27467716000000014,17.0,56.0,83.0,134130 -> 135615 | Hazel Grove to Manchester | AM interpeak
134130 -> 135615,134130,135615,Hazel Grove to Manchester,AM peak,E01005797,Bramhall Lane,Wellington Grove,91,237.61000000000013,16.0,32.0,0.32,0.5170393600000003,32.0,41.0,68.0,134130 -> 135615 | Hazel Grove to Manchester | AM peak
134130 -> 135615,134130,135615,Hazel Grove to Manchester,Evening off-peak,E01005797,Bramhall Lane,Wellington Grove,125,237.61000000000013,10.0,15.0,0.15,0.24236220000000014,15.0,58.0,85.0,134130 -> 135615 | Hazel Grove to Manchester | Evening off-peak
134130 -> 135615,134130,135615,Hazel Grove to Manchester,Night/Early morning off-peak,E01005797,Bramhall Lane,Wellington Grove,72,237.61000000000013,13.5,25.799999999999997,0.25799999999999995,0.41686298400000016,25.799999999999994,47.2,74.2,134130 -> 135615 | Hazel Grove to Manchester | Night/Early morning off-peak
134130 -> 135615,134130,135615,Hazel Grove to Manchester,PM interpeak,E01005797,Bramhall Lane,Wellington Grove,72,237.60950000000003,13.0,21.0,0.21,0.33930708000000015,21.0,52.0,79.0,134130 -> 135615 | Hazel Grove to Manchester | PM interpeak
134130 -> 135615,134130,135615,Hazel Grove to Manchester,PM peak,E01005797,Bramhall Lane,Wellington Grove,113,237.61000000000013,12.0,20.799999999999997,0.20799999999999996,0.3360755840000001,20.799999999999997,52.2,79.2,134130 -> 135615 | Hazel Grove to Manchester | PM peak
134150 -> 135630,134150,135630,Hazel Grove to Manchester,AM interpeak,E01005838,Mill Street,Sainsbury's,72,237.07299999999987,9.0,14.899999999999999,0.149,0.24020236359999986,14.899999999999999,58.1,85.1,134150 -> 135630 | Hazel Grove to Manchester | AM interpeak
134150 -> 135630,134150,135630,Hazel Grove to Manchester,AM peak,E01005838,Mill Street,Sainsbury's,58,237.07299999999987,14.0,18.300000000000004,0.18300000000000005,0.2950136411999999,18.300000000000004,54.699999999999996,81.69999999999999,134150 -> 135630 | Hazel Grove to Manchester | AM peak
134150 -> 135630,134150,135630,Hazel Grove to Manchester,Evening off-peak,E01005838,Mill Street,Sainsbury's,105,237.07299999999987,6.0,9.600000000000009,0.09600000000000009,0.15476125440000008,9.600000000000009,63.39999999999999,90.39999999999999,134150 -> 135630 | Hazel Grove to Manchester | Evening off-peak
134150 -> 135630,134150,135630,Hazel Grove to Manchester,Night/Early morning off-peak,E01005838,Mill Street,Sainsbury's,72,237.07299999999987,7.0,12.0,0.12,0.19345156799999988,12.0,61.0,88.0,134150 -> 135630 | Hazel Grove to Manchester | Night/Early morning off-peak
134150 -> 135630,134150,135630,Hazel Grove to Manchester,PM interpeak,E01005838,Mill Street,Sainsbury's,37,237.07299999999987,13.0,16.4,0.16399999999999998,0.2643838095999998,16.4,56.6,83.6,134150 -> 135630 | Hazel Grove to Manchester | PM interpeak
134150 -> 135630,134150,135630,Hazel Grove to Manchester,PM peak,E01005838,Mill Street,Sainsbury's,57,237.07299999999987,11.0,16.199999999999996,0.16199999999999995,0.26115961679999977,16.199999999999996,56.800000000000004,83.80000000000001,134150 -> 135630 | Hazel Grove to Manchester | PM peak
134160 -> 134461,134160,134461,Hazel Grove to Manchester,AM interpeak,E01005917,Mersey Square,Kingsgate,192,236.89900000000034,10.0,17.0,0.17,0.2738552440000004,17.0,56.0,83.0,134160 -> 134461 | Hazel Grove to Manchester | AM interpeak
134160 -> 134461,134160,134461,Hazel Grove to Manchester,AM peak,E01005917,Mersey Square,Kingsgate,131,236.89900000000034,13.0,29.0,0.29,0.46716482800000064,28.999999999999996,44.0,71.0,134160 -> 134461 | Hazel Grove to Manchester | AM peak
134160 -> 134461,134160,134461,Hazel Grove to Manchester,Evening off-peak,E01005917,Mersey Square,Kingsgate,114,236.89900000000034,13.0,19.0,0.19,0.30607350800000044,19.0,54.0,81.0,134160 -> 134461 | Hazel Grove to Manchester | Evening off-peak
134160 -> 134461,134160,134461,Hazel Grove to Manchester,Night/Early morning off-peak,E01005917,Mersey Square,Kingsgate,85,236.89900000000034,13.0,27.60000000000001,0.27600000000000013,0.44461204320000075,27.600000000000012,45.39999999999999,72.39999999999999,134160 -> 134461 | Hazel Grove to Manchester | Night/Early morning off-peak
134160 -> 134461,134160,134461,Hazel Grove to Manchester,PM interpeak,E01005917,Mersey Square,Kingsgate,99,236.89900000000034,11.0,21.0,0.21,0.33829177200000043,21.0,52.0,79.0,134160 -> 134461 | Hazel Grove to Manchester | PM interpeak
134160 -> 134461,134160,134461,Hazel Grove to Manchester,PM peak,E01005917,Mersey Square,Kingsgate,141,236.89900000000034,13.0,23.0,0.23,0.37051003600000054,23.0,50.0,77.0,134160 -> 134461 | Hazel Grove to Manchester | PM peak
134165 -> 135633,134165,135633,Manchester to Hazel Grove,AM interpeak,E01005836,School Street,Torkington Road,72,209.45899999999892,10.0,14.899999999999999,0.149,0.2122238587999989,14.899999999999999,58.1,85.1,134165 -> 135633 | Manchester to Hazel Grove | AM interpeak
134165 -> 135633,134165,135633,Manchester to Hazel Grove,AM peak,E01005836,School Street,Torkington Road,60,209.45899999999892,7.5,15.200000000000003,0.15200000000000002,0.21649774039999994,15.200000000000003,57.8,84.8,134165 -> 135633 | Manchester to Hazel Grove | AM peak
134165 -> 135633,134165,135633,Manchester to Hazel Grove,Evening off-peak,E01005836,School Street,Torkington Road,93,209.45899999999892,2.0,5.0,0.05,0.07121605999999964,5.0,68.0,95.0,134165 -> 135633 | Manchester to Hazel Grove | Evening off-peak
134165 -> 135633,134165,135633,Manchester to Hazel Grove,Night/Early morning off-peak,E01005836,School Street,Torkington Road,84,209.45899999999892,3.0,7.0,0.07,0.09970248399999948,7.000000000000001,66.0,93.0,134165 -> 135633 | Manchester to Hazel Grove | Night/Early morning off-peak
134165 -> 135633,134165,135633,Manchester to Hazel Grove,PM interpeak,E01005836,School Street,Torkington Road,37,209.45899999999892,12.0,16.0,0.16,0.22789139199999883,16.0,57.0,84.0,134165 -> 135633 | Manchester to Hazel Grove | PM interpeak
134165 -> 135633,134165,135633,Manchester to Hazel Grove,PM peak,E01005836,School Street,Torkington Road,57,209.45899999999892,3.0,7.399999999999999,0.074,0.10539976879999943,7.3999999999999995,65.6,92.6,134165 -> 135633 | Manchester to Hazel Grove | PM peak
134227 -> 134266,134227,134266,Hazel Grove to Manchester,AM interpeak,E01005863,Warwick Road,Brackley Road,192,326.58399999999983,8.0,13.0,0.13,0.2887002559999998,13.0,60.0,87.0,134227 -> 134266 | Hazel Grove to Manchester | AM interpeak
134227 -> 134266,134227,134266,Hazel Grove to Manchester,AM peak,E01005863,Warwick Road,Brackley Road,128,326.58399999999983,12.0,22.0,0.22,0.48856861679999997,22.0,51.0,78.0,134227 -> 134266 | Hazel Grove to Manchester | AM peak
134227 -> 134266,134227,134266,Hazel Grove to Manchester,Evening off-peak,E01005863,Warwick Road,Brackley Road,116,326.58399999999983,16.5,23.5,0.235,0.5218812319999997,23.5,49.5,76.5,134227 -> 134266 | Hazel Grove to Manchester | Evening off-peak
134227 -> 134266,134227,134266,Hazel Grove to Manchester,Night/Early morning off-peak,E01005863,Warwick Road,Brackley Road,83,326.58399999999983,19.0,31.799999999999997,0.31799999999999995,0.7062052415999996,31.799999999999994,41.2,68.2,134227 -> 134266 | Hazel Grove to Manchester | Night/Early morning off-peak
134227 -> 134266,134227,134266,Hazel Grove to Manchester,PM interpeak,E01005863,Warwick Road,Brackley Road,100,326.58399999999983,12.0,18.0,0.18,0.3997388159999998,18.0,55.0,82.0,134227 -> 134266 | Hazel Grove to Manchester | PM interpeak
134227 -> 134266,134227,134266,Hazel Grove to Manchester,PM peak,E01005863,Warwick Road,Brackley Road,143,326.58399999999983,16.0,25.799999999999997,0.25799999999999995,0.5729589695999996,25.799999999999994,47.2,74.2,134227 -> 134266 | Hazel Grove to Manchester | PM peak
134266 -> 133236,134266,133236,Hazel Grove to Manchester,AM interpeak,E01005866,Brackley Road,Heaton Moor Road,192,353.0010000000002,8.0,13.0,0.13,0.3120528840000002,13.0,60.0,87.0,134266 -> 133236 | Hazel Grove to Manchester | AM interpeak
134266 -> 133236,134266,133236,Hazel Grove to Manchester,AM peak,E01005866,Brackley Road,Heaton Moor Road,127,353.0010000000002,11.0,22.0,0.22,0.5280894960000003,22.0,51.0,78.0,134266 -> 133236 | Hazel Grove to Manchester | AM peak
134266 -> 133236,134266,133236,Hazel Grove to Manchester,Evening off-peak,E01005866,Brackley Road,Heaton Moor Road,116,353.0010000000002,17.0,25.0,0.25,0.6001017000000004,25.0,48.0,75.0,134266 -> 133236 | Hazel Grove to Manchester | Evening off-peak
134266 -> 133236,134266,133236,Hazel Grove to Manchester,Night/Early morning off-peak,E01005866,Brackley Road,Heaton Moor Road,83,353.0010000000002,19.0,33.0,0.33,0.7921342440000005,33.0,40.0,67.0,134266 -> 133236 | Hazel Grove to Manchester | Night/Early morning off-peak
134266 -> 133236,134266,133236,Hazel Grove to Manchester,PM interpeak,E01005866,Brackley Road,Heaton Moor Road,100,353.0010000000002,12.0,19.0,0.19,0.4560772920000003,19.0,54.0,81.0,134266 -> 133236 | Hazel Grove to Manchester | PM interpeak
134266 -> 133236,134266,133236,Hazel Grove to Manchester,PM peak,E01005866,Brackley Road,Heaton Moor Road,144,353.0010000000002,17.0,26.0,0.26,0.6241057680000004,26.0,47.0,74.0,134266 -> 133236 | Hazel Grove to Manchester | PM peak
134267 -> 133001,134267,133001,Manchester to Hazel Grove,AM interpeak,E01005869,Crossley Road,McVities,193,166.1189999999997,16.0,24.0,0.24,0.27110620799999946,24.0,49.0,76.0,134267 -> 133001 | Manchester to Hazel Grove | AM interpeak
134267 -> 133001,134267,133001,Manchester to Hazel Grove,AM peak,E01005869,Crossley Road,McVities,108,166.1189999999997,28.0,69.0,0.69,0.7794303479999986,69.0,4.0,31.0,134267 -> 133001 | Manchester to Hazel Grove | AM peak
134267 -> 133001,134267,133001,Manchester to Hazel Grove,Evening off-peak,E01005869,Crossley Road,McVities,145,166.1189999999997,7.0,15.599999999999994,0.15599999999999994,0.1762190351999996,15.599999999999994,57.400000000000006,84.4,134267 -> 133001 | Manchester to Hazel Grove | Evening off-peak
134267 -> 133001,134267,133001,Manchester to Hazel Grove,Night/Early morning off-peak,E01005869,Crossley Road,McVities,72,166.1189999999997,14.5,26.0,0.26,0.2936983919999994,26.0,47.0,74.0,134267 -> 133001 | Manchester to Hazel Grove | Night/Early morning off-peak
134267 -> 133001,134267,133001,Manchester to Hazel Grove,PM interpeak,E01005869,Crossley Road,McVities,95,166.1189999999997,30.0,46.0,0.46,0.5196202319999991,46.0,27.0,54.0,134267 -> 133001 | Manchester to Hazel Grove | PM interpeak
134267 -> 133001,134267,133001,Manchester to Hazel Grove,PM peak,E01005869,Crossley Road,McVities,153,166.1189999999997,29.0,41.80000000000001,0.4180000000000001,0.4721766455999992,41.80000000000001,31.19999999999999,58.19999999999999,134267 -> 133001 | Manchester to Hazel Grove | PM peak
134281 -> 135790,134281,135790,Hazel Grove to Manchester,AM interpeak,E01005822,Garrick Theatre,Chestergate,1,268.66699999999946,12.0,12.0,0.12,0.21923227199999953,12.0,61.0,88.0,134281 -> 135790 | Hazel Grove to Manchester | AM interpeak
134281 -> 135790,134281,135790,Hazel Grove to Manchester,AM peak,E01005822,Garrick Theatre,Chestergate,2,268.66700000000037,6.5,8.5,0.08499999999999999,0.15528952600000023,8.5,64.5,91.5,134281 -> 135790 | Hazel Grove to Manchester | AM peak
134281 -> 135790,134281,135790,Hazel Grove to Manchester,Evening off-peak,E01005822,Garrick Theatre,Chestergate,9,268.66699999999946,15.0,32.0,0.32,0.5846193919999988,32.0,41.0,68.0,134281 -> 135790 | Hazel Grove to Manchester | Evening off-peak
134281 -> 135790,134281,135790,Hazel Grove to Manchester,Night/Early morning off-peak,E01005822,Garrick Theatre,Chestergate,20,268.66699999999946,16.0,29.20000000000003,0.2920000000000003,0.5334651951999995,29.20000000000003,43.79999999999997,70.79999999999997,134281 -> 135790 | Hazel Grove to Manchester | Night/Early morning off-peak
134281 -> 135790,134281,135790,Hazel Grove to Manchester,PM peak,E01005822,Garrick Theatre,Chestergate,5,268.66699999999946,14.0,19.6,0.196,0.3580793776000005,19.6,53.4,80.4,134281 -> 135790 | Hazel Grove to Manchester | PM peak
134378 -> 135687,134378,135687,Manchester to Hazel Grove,AM interpeak,E01033948,Grand Central,Stockport College,144,292.1190000000006,21.0,35.0,0.35,0.6952432200000014,35.0,38.0,65.0,134378 -> 135687 | Manchester to Hazel Grove | AM interpeak
134378 -> 135687,134378,135687,Manchester to Hazel Grove,AM peak,E01033948,Grand Central,Stockport College,111,292.1190000000006,16.0,56.0,0.56,1.1123891520000022,56.00000000000001,17.0,44.0,134378 -> 135687 | Manchester to Hazel Grove | AM peak
134378 -> 135687,134378,135687,Manchester to Hazel Grove,Evening off-peak,E01033948,Grand Central,Stockport College,109,292.1190000000006,8.0,15.0,0.15,0.2979613800000006,15.0,58.0,85.0,134378 -> 135687 | Manchester to Hazel Grove | Evening off-peak
134378 -> 135687,134378,135687,Manchester to Hazel Grove,Night/Early morning off-peak,E01033948,Grand Central,Stockport College,86,292.1190000000006,11.0,20.0,0.2,0.3972818400000008,20.0,53.0,80.0,134378 -> 135687 | Manchester to Hazel Grove | Night/Early morning off-peak
134378 -> 135687,134378,135687,Manchester to Hazel Grove,PM interpeak,E01033948,Grand Central,Stockport College,94,292.1190000000006,19.0,34.400000000000006,0.34400000000000003,0.6833247648000015,34.400000000000006,38.599999999999994,65.6,134378 -> 135687 | Manchester to Hazel Grove | PM interpeak
134378 -> 135687,134378,135687,Manchester to Hazel Grove,PM peak,E01033948,Grand Central,Stockport College,137,292.1190000000006,17.0,31.0,0.31,0.6157868520000013,31.0,42.0,69.0,134378 -> 135687 | Manchester to Hazel Grove | PM peak
134397 -> 134378,134397,134378,Manchester to Hazel Grove,AM interpeak,E01033947,Mersey Square,Grand Central,144,367.15399999999863,21.0,34.0,0.34,0.8488600479999968,34.0,39.0,66.0,134397 -> 134378 | Manchester to Hazel Grove | AM interpeak
134397 -> 134378,134397,134378,Manchester to Hazel Grove,AM peak,E01033947,Mersey Square,Grand Central,112,367.15399999999863,18.5,56.70000000000002,0.5670000000000002,1.4155989623999952,56.70000000000002,16.299999999999983,43.29999999999998,134397 -> 134378 | Manchester to Hazel Grove | AM peak
134397 -> 134378,134397,134378,Manchester to Hazel Grove,Evening off-peak,E01033947,Mersey Square,Grand Central,107,367.15399999999863,7.0,13.400000000000006,0.13400000000000006,0.33455072479999887,13.400000000000006,59.599999999999994,86.6,134397 -> 134378 | Manchester to Hazel Grove | Evening off-peak
134397 -> 134378,134397,134378,Manchester to Hazel Grove,Night/Early morning off-peak,E01033947,Mersey Square,Grand Central,86,367.15399999999863,10.0,20.0,0.2,0.4993294399999982,20.0,53.0,80.0,134397 -> 134378 | Manchester to Hazel Grove | Night/Early morning off-peak
134397 -> 134378,134397,134378,Manchester to Hazel Grove,PM interpeak,E01033947,Mersey Square,Grand Central,94,367.15399999999863,20.5,35.0,0.35,0.8738265199999967,35.0,38.0,65.0,134397 -> 134378 | Manchester to Hazel Grove | PM interpeak
134397 -> 134378,134397,134378,Manchester to Hazel Grove,PM peak,E01033947,Mersey Square,Grand Central,138,367.15399999999863,19.0,31.0,0.31,0.7739606319999972,31.0,42.0,69.0,134397 -> 134378 | Manchester to Hazel Grove | PM peak
134448 -> 134160,134448,134160,Hazel Grove to Manchester,AM interpeak,E01005822,Grand Central,Mersey Square,144,452.952,12.0,19.0,0.19,0.5852139840000004,19.0,54.0,81.0,134448 -> 134160 | Hazel Grove to Manchester | AM interpeak
134448 -> 134160,134448,134160,Hazel Grove to Manchester,AM peak,E01005822,Grand Central,Mersey Square,96,452.9520000000002,17.0,32.0,0.32,0.9856235520000006,32.0,41.0,68.0,134448 -> 134160 | Hazel Grove to Manchester | AM peak
134448 -> 134160,134448,134160,Hazel Grove to Manchester,Evening off-peak,E01005822,Grand Central,Mersey Square,114,452.9520000000002,12.0,19.0,0.19,0.5852139840000004,19.0,54.0,81.0,134448 -> 134160 | Hazel Grove to Manchester | Evening off-peak
134448 -> 134160,134448,134160,Hazel Grove to Manchester,Night/Early morning off-peak,E01005822,Grand Central,Mersey Square,57,452.9520000000002,18.0,27.0,0.27,0.8316198720000004,27.0,46.0,73.0,134448 -> 134160 | Hazel Grove to Manchester | Night/Early morning off-peak
134448 -> 134160,134448,134160,Hazel Grove to Manchester,PM interpeak,E01005822,Grand Central,Mersey Square,91,452.9519999999999,13.0,20.0,0.2,0.6160147200000003,20.0,53.0,80.0,134448 -> 134160 | Hazel Grove to Manchester | PM interpeak
134448 -> 134160,134448,134160,Hazel Grove to Manchester,PM peak,E01005822,Grand Central,Mersey Square,139,452.9519999999999,13.0,22.0,0.22,0.6776161920000003,22.0,51.0,78.0,134448 -> 134160 | Hazel Grove to Manchester | PM peak
134448 -> 134281,134448,134281,Hazel Grove to Manchester,AM interpeak,E01005822,Grand Central,Garrick Theatre,1,161.78800000000047,10.0,10.0,0.1,0.11001584000000032,10.0,63.0,90.0,134448 -> 134281 | Hazel Grove to Manchester | AM interpeak
134448 -> 134281,134448,134281,Hazel Grove to Manchester,AM peak,E01005822,Grand Central,Garrick Theatre,2,161.78899999999976,5.0,6.6,0.066,0.07261090319999988,6.6000000000000005,66.4,93.4,134448 -> 134281 | Hazel Grove to Manchester | AM peak
